tweet_id,hashtags,mentions,uppercase,nonalpha,urls,len,numbers,cluster
12341,0,0,0.40625,0.535714,0.666667,0.865385,0,n
11403,0,0,0.34375,0.5,0.666667,0.730769,0,n
13061,0,0,0.0625,0.178571,0.333333,0.461538,0.5,y
12767,0,0,0.34375,0.321429,0.666667,0.615385,0.5,n
12886,0.25,0,0.28125,0.25,0.333333,0.471154,0,y
11390,0,0,0.15625,0.25,0.333333,0.307692,0,y
12494,0.25,0,0.28125,0.5,0.666667,0.778846,0.5,n
13035,0.25,0.166667,0.4375,0.607143,0.333333,0.903846,0.5,n
13180,0,0,0.15625,0.214286,0.333333,0.307692,0,y
13329,0,0,0.15625,0.142857,0.333333,0.355769,0.25,y
13378,0,0,0.1875,0.285714,0.333333,0.663462,0.25,y
13580,0,0,0.375,0.357143,0.333333,0.769231,0,y
11262,0,0,0.3125,0.392857,0.666667,0.778846,0.25,n
12507,0.5,0,0.125,0.392857,0.666667,0.836538,0,n
13824,0,0,0.1875,0.321429,0.666667,0.778846,0,n
11741,0,0,0.1875,0.214286,0.333333,0.192308,0,y
12152,0,0,0.21875,0.678571,0.666667,0.711538,0,n
11764,0,0,0.1875,0.321429,0.666667,0.471154,0,y
11012,0,0,0.25,0.25,0.333333,0.269231,0,y
12265,0.25,0.166667,0.40625,0.392857,0.666667,0.586538,0,n
11161,0,0,0.3125,0.642857,0.666667,0.615385,0,n
13389,0,0,0.125,0.214286,0.333333,0.605769,0.25,y
13916,0,0,0.09375,0.392857,0.333333,0.528846,0,y
12620,0.25,0,0.46875,0.392857,0.666667,0.740385,0,n
11036,0,0,0.15625,0.25,0.333333,0.336538,0,y
11327,0,0,0.375,0.607143,0.666667,0.923077,0,n
11343,1,0.166667,0.75,0.535714,0.333333,0.778846,0,n
11304,0,0,0.28125,0.642857,0.666667,0.884615,0,n
11872,0,0,0.1875,0.214286,0.333333,0.75,0,y
13170,0,0,0.09375,0.535714,0.333333,0.865385,0.5,n
12220,0.25,0,0.3125,0.428571,0.666667,0.740385,0,n
12269,0.25,0,0.53125,0.714286,0.666667,0.913462,0,n
11076,0.25,0.166667,0.3125,0.785714,0.666667,0.884615,0,n
13133,0,0,0.1875,0.285714,0.333333,0.673077,0.5,y
12693,0.25,0,0.1875,0.428571,0.666667,0.644231,0,n
11069,0.25,0.333333,0.34375,0.428571,0,0.961538,0.25,y
12385,0.25,0,0.3125,0.5,0.666667,0.769231,0,n
11130,0.25,0,0.15625,0.392857,0.333333,0.788462,0,n
12953,0,0,0.5,0.714286,0.666667,0.836538,0.5,n
11100,0,0,0.28125,0.392857,0.666667,0.788462,0,n
11134,0.25,0,0.21875,0.428571,0.666667,0.461538,0,n
13445,0,0,0.125,0.428571,0.333333,0.653846,0,y
11623,0,0,0.25,0.142857,0.333333,0.692308,0,y
12160,0,0,0.4375,0.607143,0.666667,0.798077,0,n
13595,0,0,0.1875,0.357143,0.333333,0.365385,0,y
11267,0,0.166667,0.375,0.428571,0.666667,0.692308,0,n
12783,0,0,0.40625,0.357143,0.666667,0.75,0.5,n
11356,0,0,0.25,0.285714,0.333333,0.221154,0,y
11059,0,0,0.0625,0.428571,0.333333,0.355769,0,y
11077,0.25,0,0.34375,0.571429,0.333333,0.576923,0.5,n
11553,0.5,0,0.5,0.642857,0.666667,0.875,0.25,n
13485,0,0,0.28125,0.321429,0.333333,0.471154,0,y
13225,0,0,0.09375,0.285714,0.333333,0.375,0.25,y
11189,0,0.166667,0.53125,0.678571,0.666667,0.903846,0.25,n
11225,0,0,0.34375,0.321429,0.333333,0.826923,0,n
11749,0,0,0.09375,0.142857,0.333333,0.105769,0,y
13003,0.25,0,0.15625,0.357143,0.333333,0.538462,0,y
11359,0.25,0.166667,0.4375,0.75,0.666667,0.778846,0,n
11416,0,0,0.28125,0.392857,0.666667,0.817308,0,n
11521,0,0.166667,0.46875,0.464286,0.666667,0.384615,0,n
12910,0,0,0.34375,0.535714,0.666667,0.875,0.25,n
11757,0,0,0.25,0.321429,0.666667,0.625,0,n
13524,0,0,0.46875,0.464286,0.666667,0.807692,0,n
13918,0,0.166667,0.53125,0.678571,0.666667,0.855769,0.75,n
12788,0.25,0,0.5,0.5,0.666667,0.721154,0,n
10992,0,0,0.15625,0.178571,0.333333,0.192308,0,y
12723,0.5,0,0.28125,0.285714,0.333333,0.634615,0,y
12939,0,0,0.3125,0.535714,0.666667,0.701923,0,n
13474,0,0,0.1875,0.25,0.333333,0.519231,0,y
11373,0.25,0.166667,0.625,0.678571,0.666667,0.932692,0,n
11653,0,0,0.1875,0.142857,0.333333,0.048077,0,y
11941,0,0,0.28125,0.392857,0.666667,0.855769,0,n
13776,0,0,0.21875,0.535714,0.333333,0.855769,0,n
12866,0.25,0,0.3125,0.357143,0.666667,0.730769,0,n
12987,0.25,0,0.34375,0.464286,0.333333,0.826923,0.5,n
12064,0,0,0.40625,0.607143,0.666667,0.653846,0,n
11232,0.25,0,0.375,0.678571,0.666667,0.846154,0,n
11181,0,0,0.3125,0.392857,0.666667,0.865385,0,n
12355,0.25,0,0.28125,0.428571,0.666667,0.471154,0,n
13296,0,0,0.0625,0.321429,0.333333,0.365385,0.25,y
12448,0,0,0.21875,0.428571,0.666667,0.875,0,n
13252,0,0,0.21875,0.392857,0.333333,0.711538,0.5,y
13113,0,0,0.09375,0.178571,0.333333,0.326923,0.75,y
13738,0,0,0.5625,0.428571,0.666667,0.884615,0.25,n
12107,0.25,0,0.25,0.535714,0.666667,0.586538,0,n
13400,0,0,0.46875,0.464286,0.333333,0.711538,0.25,n
13646,0,0,0.1875,0.464286,0.333333,0.451923,0,y
11816,0.5,0.166667,0.3125,0.5,0.333333,0.836538,0,n
11860,0,0,0.15625,0.321429,0.333333,0.759615,0,y
13392,0,0,0.1875,0.25,0.333333,0.471154,0,y
12271,0.25,0,0.0625,0.428571,0.666667,0.625,0,n
12318,0,0,0.40625,0.321429,0.666667,0.663462,0,n
13317,0,0,0.1875,0.5,0.333333,0.701923,0,y
12205,0.25,0,0.34375,0.5,0.666667,0.769231,0,n
13020,0.25,0,0.40625,0.25,0.333333,0.711538,0.5,y
13429,0,0,0.125,0.357143,0.333333,0.5,0,y
11454,0,0,0.15625,0.357143,0.333333,0.884615,0,n
11086,0,0.333333,0.5,0.785714,0.333333,0.913462,0,n
12827,0.5,0,0.28125,0.535714,0.666667,0.778846,0.25,n
13897,0,0,0.09375,0.285714,0.333333,0.317308,0,y
11634,0,0,0.21875,0.285714,0.333333,0.711538,0,y
13372,0,0,0.1875,0.285714,0.333333,0.596154,0.25,y
12061,0.75,0,0.40625,0.607143,0.666667,0.740385,0,n
13587,0,0,0.1875,0.321429,0.333333,0.519231,0,y
12092,0,0,0.125,0.392857,0.666667,0.519231,0,n
10984,0.25,0.333333,0.15625,0.357143,0,0.548077,0.25,y
13503,0,0,0.375,0.392857,0.666667,0.759615,0,n
13878,0,0,0.34375,0.214286,0.333333,0.596154,0,y
11121,0.25,0,0.15625,0.357143,0.333333,0.740385,0.75,y
12398,0.25,0,0.34375,0.464286,0.666667,0.701923,0,n
11682,0,0,0.3125,0.607143,0.666667,0.653846,0,n
11393,0,0.166667,0.15625,0.357143,0.333333,0.538462,0,y
12905,0.5,0,0.46875,0.821429,0.666667,0.826923,0,n
13852,0,0,0.09375,0.178571,0.333333,0.509615,0.5,y
11318,0,0,0.09375,0.321429,0.333333,0.490385,0,y
13590,0,0,0.125,0.392857,0.333333,0.471154,0,y
13466,0,0,0.21875,0.428571,0.333333,0.711538,0,y
13874,0,0,0.21875,0.357143,0.333333,0.375,0.25,y
11995,0,0,0.15625,0.464286,0.666667,0.826923,0,n
12360,0,0,0.28125,0.357143,0.666667,0.721154,0,n
12995,0.25,0,0.28125,0.321429,0.333333,0.701923,0,y
11010,0,0,0.3125,0.571429,0.666667,0.605769,0,n
13263,0,0,0.125,0.142857,0.333333,0.480769,0.25,y
11253,0,0,0.125,0.571429,0.333333,0.75,0.25,n
12326,0.25,0,0.28125,0.642857,0.666667,0.663462,0,n
11296,0,0,0.4375,0.714286,0.666667,0.730769,0.25,n
12411,0,0,0.1875,0.428571,0.666667,0.490385,0.25,n
10988,0,0,0.15625,0.464286,0.666667,0.576923,0,n
13207,0,0,0.1875,0.142857,0.333333,0.346154,0,y
12071,0,0,0.40625,0.321429,0.666667,0.567308,0,n
12481,0.5,0,0.21875,0.464286,0.666667,0.846154,0,n
11947,0.25,0,0.28125,0.428571,0.666667,0.451923,0,n
12534,0.25,0,0.34375,0.464286,0.666667,0.701923,0,n
12917,0.25,0,0.28125,0.535714,0.666667,0.836538,0,n
13546,0,0,0.09375,0.285714,0.333333,0.721154,0,y
12928,0,0.333333,0.3125,0.464286,0.666667,0.788462,0.25,n
13861,0,0,0.09375,0.321429,0.333333,0.519231,0,y
12623,0,0,0.1875,0.535714,0.666667,0.894231,0,n
13701,0,0,0.25,0.285714,0.333333,0.538462,0.75,y
13454,0,0,0.0625,0.285714,0.333333,0.538462,0,y
13406,0,0,0.09375,0.142857,0.333333,0.173077,0,y
11938,0,0,0.28125,0.285714,0.333333,0.490385,0,y
13603,0,0,0.0625,0.142857,0.333333,0.346154,0,y
11517,0,0,0.1875,0.5,0.333333,0.576923,0,y
10957,0,0,0.125,0.214286,0.333333,0.182692,0,y
11918,0,0,0.15625,0.214286,0.333333,0.336538,0,y
12377,0.25,0,0.375,0.357143,0.666667,0.586538,0,n
12404,0,0,0.3125,0.607143,0.666667,0.721154,0,n
13834,0.25,0,0.15625,0.285714,0.333333,0.451923,0,y
12870,0.25,0,0.40625,0.75,0.666667,0.836538,0.5,n
13282,0,0,0.09375,0.357143,0.333333,0.403846,1,y
13047,0.25,0,0.21875,0.285714,0.333333,0.75,0.5,y
13388,0,0,0.21875,0.892857,0.333333,0.817308,0.25,n
13475,0,0,0.25,0.357143,0.333333,0.557692,0,y
12781,0.25,0,0.46875,0.535714,0.666667,0.769231,0.5,n
12541,0.25,0,0.4375,0.428571,0.666667,0.865385,0.25,n
12982,0.25,0,0.375,0.75,0.333333,0.951923,0.5,n
11819,0,0,0.21875,0.321429,0.333333,0.721154,0,y
11282,0.25,0,0.21875,0.071429,0,0.528846,0,y
12306,0,0,0.4375,0.535714,0.666667,0.865385,0,n
13880,0,0,0.375,0.285714,0.333333,0.634615,0.25,y
11352,0.25,0.333333,0.28125,0.357143,0,0.740385,0.5,y
11617,0,0,0.15625,0.25,0.333333,0.711538,0,y
11723,0,0,0.03125,0.25,0.333333,0.230769,0,y
12038,0,0,0.15625,0.464286,0.666667,0.826923,0.25,n
12574,0,0,0.34375,0.785714,0.666667,0.807692,0,n
11074,0.25,0.333333,0.28125,0.428571,0,0.903846,0.25,y
11978,0.25,0,0.28125,0.535714,0.666667,0.528846,0,n
12888,0.5,0,0.28125,0.785714,0.333333,0.730769,0,n
11671,0,0,0.25,0.642857,0.666667,0.759615,0,n
11456,0.25,0.166667,0.34375,0.714286,0.666667,0.932692,0,n
11574,0.25,0,0.25,0.321429,0.333333,0.663462,0,y
12665,0,0,0.40625,0.464286,0.666667,0.567308,0,n
12904,0.25,0,0.34375,0.5,0.666667,0.769231,0.25,n
11840,0,0.166667,0.3125,0.214286,0.333333,0.423077,0,y
11483,0,0,0.28125,0.214286,0.333333,0.086538,0,y
13652,0,0.166667,0.09375,0.178571,0.333333,0.394231,0,y
12645,0.25,0,0.375,0.5,0.666667,0.75,0.25,n
13562,0,0,0.34375,0.285714,0.333333,0.423077,0,y
11953,0,0,0.25,0.428571,0.666667,0.75,0.5,n
13015,0.25,0,0.3125,0.571429,0.333333,0.509615,0,y
13907,0,0,0.1875,0.285714,0.333333,0.826923,0,y
13204,0,0,0.09375,0.25,0.333333,0.740385,0,y
13169,0,0,0.15625,0.285714,0.333333,0.778846,0.5,y
13146,0,0,0.1875,0.142857,0.333333,0.355769,0.25,y
12030,0.25,0,0.28125,0.357143,0.666667,0.701923,0.25,n
13053,0,0,0.09375,0.571429,0.333333,0.903846,0,n
12938,0.5,0,0.21875,0.464286,0.666667,0.634615,0,n
13172,0,0,0.15625,0.428571,0.333333,0.711538,0.5,y
11972,0,0,0.21875,0.464286,0.666667,0.701923,0,n
11362,0,0,0.21875,0.285714,0.333333,0.413462,0,y
11043,0,0,0.15625,0.321429,0.333333,0.153846,0,y
13719,0,0,0.65625,0.357143,0.666667,0.692308,0.25,n
13532,0,0,0.34375,0.464286,0.666667,0.682692,0,n
11557,0,0,0.15625,0.214286,0.333333,0.134615,0.25,y
13692,0,0,0.21875,0.464286,0.333333,0.5,0,y
12307,0.5,0,0.1875,0.571429,0.333333,0.894231,0,n
11406,0,0,0.375,0.392857,0.666667,0.451923,0,n
13428,0,0,0.1875,0.357143,0.333333,0.471154,0,y
12093,0.5,0,0.375,0.607143,0.666667,0.682692,0.25,n
12539,0.25,0,0.34375,0.535714,0.666667,0.759615,0,n
13482,0,0,0.5625,0.714286,0.666667,0.817308,0,n
11948,0.5,0,0.1875,0.5,0.666667,0.788462,0,n
13537,0,0,0.21875,0.464286,0.333333,0.567308,0,y
13615,0,0,0.28125,0.25,0.333333,0.451923,0,y
12566,0,0,0.34375,0.678571,0.666667,0.875,0,n
12424,0,0,0.09375,0.464286,0.666667,0.721154,0,n
12109,0.25,0,0.4375,0.535714,0.666667,0.644231,0.25,n
12339,0.25,0,0.3125,0.357143,0.666667,0.576923,0,n
11138,0.25,0.166667,0.15625,0.321429,0,0.384615,0,y
12291,0.25,0,0.46875,0.571429,0.666667,0.826923,0,n
11861,0,0,0.1875,0.142857,0.333333,0.221154,0,y
13917,0,0,0.15625,0.142857,0.333333,0.548077,0,y
12114,0,0,0.4375,0.321429,0.666667,0.634615,0.25,n
12818,0,0,0.15625,0.964286,0.666667,0.961538,0,n
12004,0.25,0,0.25,0.5,0.666667,0.596154,0,n
12330,0.25,0.166667,0.5,0.821429,0.666667,0.634615,0,n
12262,0,0,0.09375,0.392857,0.666667,0.519231,0,n
13908,0,0,0.15625,0.357143,0.333333,0.557692,0,y
12565,0.25,0,0.5,0.5,0.666667,0.721154,0,n
11119,0,0,0.21875,0.464286,0.666667,0.423077,0,n
11191,0,0,0.21875,0.142857,0.333333,0.644231,0,y
11329,0,0,0.34375,0.535714,0.666667,0.692308,0,n
11048,0,0,0.0625,0.142857,0.333333,0.317308,0,y
12854,0,0,0.15625,0.678571,0.666667,0.817308,0.25,n
12684,0.25,0,0.375,0.535714,0.666667,0.807692,0,n
13664,0,0,0.25,0.464286,0.666667,0.586538,0,n
12891,0.5,0,0.15625,0.857143,0.333333,0.663462,0,n
13128,0,0,0.09375,0.285714,0.333333,0.375,0.25,y
11973,0,0,0.1875,0.464286,0.666667,0.673077,0,n
12819,0.25,0,0.3125,0.571429,0.666667,0.807692,0.25,n
12250,0.25,0,0.1875,0.5,0.666667,0.778846,0,n
12624,0.25,0,0.34375,0.642857,0.666667,0.836538,0,n
11203,0.5,0.333333,0.21875,0.714286,0,1,0,n
12211,0.25,0,0.21875,0.5,0.666667,0.615385,0,n
13408,0,0,0.21875,0.678571,0.333333,0.759615,0,n
12126,0.25,0,0.40625,0.428571,0.666667,0.663462,0,n
11154,0.25,0,0.0625,0.321429,0.333333,0.567308,0.25,y
13394,0,0,0.25,0.714286,0.333333,0.807692,0,n
11974,0.5,0,0.34375,0.464286,0.666667,0.701923,0.25,n
11921,0,0,0.09375,0.428571,0.666667,0.730769,0,n
11735,0,0,0.25,0.464286,0.666667,0.711538,0,n
13616,0,0,0.125,0.464286,0.333333,0.471154,0,y
13176,0,0,0.25,0.214286,0.333333,0.509615,0,y
11511,0,0,0.25,0.5,0.666667,0.682692,0,n
13509,0,0,0.15625,0.392857,0.666667,0.461538,0,n
11330,0,0,0.09375,0.357143,0.333333,0.75,0,y
13564,0,0,0.28125,0.535714,0.666667,0.730769,0,n
12308,0.25,0,0.25,0.25,0.333333,0.471154,0,y
11737,0,0,0.125,0.285714,0.333333,0.298077,0,y
13651,0,0,0.28125,0.178571,0.333333,0.384615,0,y
12439,0.25,0.166667,0.5,0.928571,0.666667,0.730769,0.25,n
13499,0,0,0.28125,0.571429,0.333333,0.596154,0,y
13877,0,0,0.15625,0.25,0.333333,0.384615,0,y
13196,0,0,0.15625,0.892857,0.333333,0.807692,0,n
13926,0,0,0.21875,0.607143,0.333333,0.701923,0.25,n
11884,0,0,0.15625,0.321429,0.333333,0.461538,0,y
11991,0,0,0.3125,0.857143,0.666667,0.961538,0.75,n
12918,0,0,0.25,0.5,0.666667,0.615385,0,n
11142,0,0,0.3125,0.214286,0.333333,0.567308,0,y
13364,0,0,0.15625,0.285714,0.333333,0.326923,0.25,y
11985,0,0,0.28125,0.321429,0.666667,0.807692,0,n
12252,0,0,0.3125,0.464286,0.666667,0.519231,0,n
13773,0,0,0.0625,0.214286,0.333333,0.384615,0,y
12617,0,0,0.34375,0.5,0.666667,0.634615,0,n
11834,0.25,0.166667,0.375,0.607143,0.333333,0.894231,0.25,n
13056,0,0,0.09375,0.25,0.333333,0.461538,0.25,y
13813,0,0.166667,0.3125,0.357143,0.666667,0.625,0,n
11877,0,0,0.21875,0.5,0.333333,0.740385,0,n
12322,0,0,0.21875,0.535714,0.666667,0.759615,0.25,n
13026,0.25,0,0.21875,0.321429,0.333333,0.423077,0.75,y
13935,0,0,0.125,0.321429,0.333333,0.25,0,y
11863,0,0,0.125,0.142857,0.333333,0.557692,0,y
12453,0,0,0.28125,0.535714,0.666667,0.778846,0,n
12018,0,0,0.28125,0.535714,0.666667,0.778846,0,n
11381,0,0.333333,0.125,0.392857,0,0.865385,0.25,y
11364,0.25,0.333333,0.1875,0.357143,0,0.538462,0.25,y
12936,0.5,0,0.375,0.785714,0.333333,0.730769,0,n
12639,0,0,0.40625,0.535714,0.666667,0.865385,0,n
13698,0,0,0.15625,0.178571,0.333333,0.461538,0,y
13762,0,0,0.1875,0.392857,0.666667,0.663462,0,n
11113,0,0,0.625,0.571429,0.333333,0.971154,0.25,n
12529,0,0,0.21875,0.535714,0.666667,0.778846,0,n
12001,0.25,0,0.34375,0.571429,0.666667,0.673077,0,n
11024,0,0,0.25,0.214286,0.333333,0.673077,0,y
12417,0,0,0.21875,0.714286,0.666667,0.875,0,n
12375,0,0,0.21875,0.428571,0.666667,0.769231,0,n
12024,0,0,0.1875,0.464286,0.666667,0.528846,0,n
11664,0,0,0.28125,0.714286,0.666667,0.759615,0,n
13383,0,0,0.28125,0.571429,0.333333,0.509615,0.25,y
13791,0,0,0.59375,0.428571,0.666667,0.836538,0,n
11761,0,0,0.03125,0.214286,0.333333,0.413462,0,y
11249,0,0,0.375,0.642857,0.666667,0.740385,0.25,n
13848,0,0,0.15625,0.285714,0.333333,0.682692,0,y
13048,0.25,0,0.25,0.25,0.333333,0.519231,0.25,y
12112,0.25,0,0.3125,0.392857,0.333333,0.653846,0,y
13691,0,0,0,0.214286,0.333333,0.211538,0,y
12087,0.25,0,0.1875,0.428571,0.666667,0.615385,0,n
11032,0,0,0.1875,0.214286,0.333333,0.298077,0,y
12215,0.25,0,0.3125,0.428571,0.666667,0.836538,0,n
12724,0.25,0,0.375,0.5,0.666667,0.769231,0,n
11333,0,0,0.3125,0.321429,0.333333,0.557692,0,y
12774,0.5,0,0.1875,0.5,0.333333,0.721154,0,n
11556,0.5,0.166667,0.4375,0.428571,0.333333,0.884615,0,n
13340,0,0,0.375,0.285714,0.333333,0.644231,0.5,y
12714,0.25,0,0.28125,0.357143,0.666667,0.769231,0.5,n
12571,0.75,0,0.375,0.607143,0.666667,0.740385,0,n
13708,0,0,0.28125,0.464286,0.666667,0.605769,0,n
11611,0,0,0.21875,0.214286,0.333333,0.221154,0,y
12808,0.25,0,0.40625,0.535714,0.666667,0.701923,0.25,n
13009,0.25,0,0.25,0.571429,0.333333,0.961538,0,n
11389,0,0,0.25,0.607143,0.666667,0.923077,0.25,n
13859,0,0,0.09375,0.214286,0.333333,0.596154,0,y
13593,0,0,0.125,0.321429,0.333333,0.269231,0,y
13694,0,0,0.1875,0.357143,0.333333,0.326923,0.25,y
12191,0.5,0,0.25,0.464286,0.666667,0.653846,0,n
11731,0,0,0.40625,0.535714,0.666667,0.548077,0,n
11298,0,0,0.0625,0.535714,0.333333,0.826923,0.5,n
12125,0,0,0.15625,0.428571,0.666667,0.730769,0.25,n
11279,0.25,0,0.1875,0.142857,0,0.403846,0,y
12556,0.5,0,0.40625,0.428571,0.666667,0.807692,0,n
12967,0.25,0,0.28125,0.607143,0.333333,0.875,0.5,n
12120,0.25,0,0.40625,0.357143,0.666667,0.548077,0.25,n
11558,0,0,0.0625,0.321429,0.333333,0.423077,0,y
11728,0,0,0.1875,0.321429,0.333333,0.326923,0,y
12771,0,0,0.375,0.535714,0.666667,0.701923,0.5,n
12655,0.25,0,0.34375,0.535714,0.666667,0.788462,0,n
12070,0,0,0.1875,0.321429,0.666667,0.567308,0.5,n
12962,0,0,0.25,0.142857,0.333333,0.740385,0,y
12595,0,0,0.25,0.678571,0.666667,0.778846,0,n
13758,0,0,0.34375,0.642857,0.333333,0.836538,0,n
11931,0,0,0.25,0.535714,0.666667,0.673077,0,n
12630,0,0,0.21875,0.428571,0.666667,0.730769,0.25,n
12357,0,0,0.375,0.535714,0.666667,0.509615,0,n
13748,0,0,0.28125,0.321429,0.666667,0.625,0,n
13535,0,0,0.125,0.678571,0.333333,0.788462,0,n
10998,0,0,0.21875,0.357143,0.333333,0.605769,0,y
13186,0,0,0.125,0.357143,0.333333,0.644231,0,y
12003,0,0,0.15625,0.535714,0.666667,0.798077,0,n
11082,0,0.333333,0.40625,0.285714,0.333333,0.788462,0,y
13830,0,0,0.46875,0.785714,0.666667,0.778846,0,n
11263,0.25,0,0.34375,0.357143,0.666667,0.567308,0,n
10980,0,0.166667,0.3125,0.321429,0.333333,0.567308,0,y
11475,0.25,0.333333,0.125,0.357143,0,0.826923,0,y
12176,0,0,0.3125,0.535714,0.666667,0.798077,0,n
13275,0,0,0.125,0.321429,0.333333,0.442308,0.5,y
13184,0,0,0.1875,0.321429,0.333333,0.442308,0,y
13162,0,0,0.1875,0.285714,0.333333,0.673077,0.5,y
13552,0,0,0.25,0.285714,0.333333,0.240385,0,y
11084,0,0,0.34375,0.642857,0.666667,0.442308,0,n
11868,0,0,0.3125,0.5,0.666667,0.778846,0,n
11162,0.25,0,0.0625,0.357143,0.333333,0.548077,0,y
13070,0,0,0.125,0.321429,0.333333,0.442308,0.5,y
13739,0,0,0.15625,0.607143,0.333333,0.951923,0,n
13846,0,0,0.09375,0.464286,0.333333,0.692308,0,y
13029,0.25,0,0.8125,0.5,0.333333,0.913462,0.25,n
12474,0,0,0.375,0.535714,0.666667,0.576923,0,n
11806,0,0,0.125,0.214286,0.333333,0.307692,0,y
11869,0,0,0.21875,0.357143,0.333333,0.846154,0,y
11730,0,0,0.3125,0.214286,0.333333,0.490385,0,y
11638,0.25,0.333333,0.125,0.571429,0,0.961538,0.25,y
13911,0,0,0.125,0.142857,0.333333,0.471154,0,y
13279,0,0,0.15625,0.428571,0.333333,0.692308,0,y
13620,0,0,0.28125,0.464286,0.666667,0.480769,0,n
12167,0.5,0,0.1875,0.392857,0.666667,0.836538,0,n
13195,0,0,0.28125,0.571429,0.333333,0.5,0,y
13358,0,0,0.15625,0.25,0.333333,0.384615,0.25,y
11925,0,0,0.3125,0.285714,0.333333,0.730769,0,y
13423,0,0,0.1875,0.464286,0.333333,0.423077,0,y
13369,0,0,0.1875,0.357143,0.333333,0.451923,0.25,y
13161,0,0,0.15625,0.642857,0.333333,0.605769,0.5,y
12838,0,0,0.28125,0.571429,0.666667,0.673077,0.5,n
13895,0,0,0.125,0.357143,0.333333,0.423077,0,y
11137,0.25,0,0.28125,0.357143,0.666667,0.855769,0,n
12300,0.25,0,0.375,0.535714,0.666667,0.807692,0.25,n
12258,0.25,0,0.125,0.428571,0.666667,0.701923,0,n
11020,0,0,0.1875,0.464286,0.666667,0.682692,0,n
12877,0,0,0.28125,0.5,0.666667,0.471154,0,n
13777,0,0,0.25,0.464286,0.666667,0.605769,0,n
13217,0,0,0.125,0.142857,0.333333,0.480769,0.25,y
13581,0,0,0.25,0.214286,0.333333,0.567308,0,y
11601,0,0,0.40625,0.392857,0.666667,0.730769,0,n
11405,0,0,0.3125,0.392857,0.666667,0.451923,0,n
11135,0.25,0,0.09375,0.25,0.333333,0.413462,0.25,y
11107,0,0,0.21875,0.392857,0.666667,0.548077,0,n
13420,0,0,0.125,0.321429,0.333333,0.432692,0.25,y
13396,0.25,0,0.28125,0.428571,0.333333,0.644231,0,y
11252,0,0,0.15625,0.357143,0.666667,0.740385,0,n
11478,0.25,0.166667,0.21875,0.464286,0.333333,0.740385,0,n
13336,0,0,0.21875,0.892857,0.333333,0.817308,0.25,n
13239,0,0,0.40625,0.285714,0.333333,0.846154,0,n
11640,0,0,0.28125,0.285714,0.333333,0.538462,0.25,y
13174,0,0,0.21875,0.678571,0.333333,0.769231,0.25,n
13313,0,0,0.78125,0.535714,0.333333,0.865385,0.5,n
11573,0,0.166667,0.34375,0.357143,0.333333,0.307692,0,y
11132,0,0,0.25,0.285714,0.333333,0.644231,0,y
11211,0,0,0.4375,0.464286,0.666667,0.759615,0,n
13231,0,0,0.21875,0.535714,0.333333,0.394231,0,y
13869,0,0,0.25,0.571429,0.333333,0.865385,0,n
11777,0.25,0.166667,0.28125,0.678571,0.666667,0.480769,0,n
12143,0.25,0,0.3125,0.535714,0.666667,0.528846,0,n
13547,0,0,0.15625,0.321429,0.333333,0.682692,0.25,y
12222,0,0,0.25,0.392857,0.666667,0.625,0,n
13220,0,0,0.1875,0.285714,0.333333,0.663462,0.25,y
13517,0,0,0.4375,0.607143,0.666667,0.682692,0,n
12131,0,0,0.375,0.428571,0.666667,0.788462,0,n
12600,0.5,0,0.3125,0.428571,0.666667,0.759615,0.25,n
13099,0,0,0.25,0.214286,0.333333,0.519231,0.25,y
11687,0,0,0.09375,0.285714,0.333333,0.317308,0,y
12557,0.25,0,0.375,0.571429,0.666667,0.653846,0,n
12359,0.25,0,0.21875,0.464286,0.666667,0.394231,0,n
13493,0,0,0.25,0.285714,0.333333,0.711538,0,y
11614,0,0,0.03125,0.321429,0.333333,0.480769,0,y
11272,0.5,0,0.15625,0.321429,0.333333,0.817308,0,n
11800,0,0.333333,0.5625,0.642857,0.666667,0.942308,0,n
11589,0,0,0.28125,0.428571,0.333333,0.788462,0,n
12428,0.25,0,0.21875,0.392857,0.333333,0.653846,0,y
12460,0,0,0.34375,0.392857,0.666667,0.711538,0,n
12145,0.25,0,0.3125,0.392857,0.666667,0.807692,0,n
12290,0,0,0.28125,0.535714,0.666667,0.673077,0,n
12118,0,0,0.28125,0.392857,0.666667,0.711538,0,n
11345,0,0,0.09375,0.214286,0.333333,0.644231,0,y
13704,0,0,0.40625,0.321429,0.666667,0.461538,0.5,n
12062,0,0,0.375,0.678571,0.666667,0.875,0,n
11551,0.5,0,0.4375,0.357143,0.333333,0.711538,0,n
10974,0,0.166667,0.25,0.5,0.333333,0.913462,0,n
13142,0,0,0.15625,0.25,0.333333,0.384615,0.25,y
13525,0,0,0.25,0.392857,0.666667,0.625,0,n
11496,0,0,0.3125,0.678571,0.666667,0.557692,0,n
13237,0,0,0.09375,0.535714,0.333333,0.875,0.5,n
12787,0,0,0.28125,0.714286,0.666667,0.894231,0.5,n
12915,0.25,0,0.25,0.464286,0.666667,0.75,0,n
11139,0,0,0.34375,0.357143,0.666667,0.528846,0,n
11920,0,0,0.09375,0.25,0.333333,0.384615,0,y
11316,0,0,0.21875,0.464286,0.333333,0.317308,0,y
11156,0.25,0,0.0625,0.25,0.333333,0.153846,0,y
13596,0,0,0.1875,0.142857,0.333333,0.346154,0,y
